,Unnamed: 0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,Unnamed: 0,target
4165697,4165697,2021-04-02 05:42:26.023254+00:00,x,y,2021-04-07 05:00:00+00:00,2021-04-07 06:55:00+00:00,beta,True,20.0,0,b-1,4165697,9009.0
7556902,7556902,2021-05-23 11:04:04.736478+00:00,x,y,2021-07-11 11:00:00+00:00,2021-07-11 13:00:00+00:00,gamma,True,20.0,1,c-4,7556902,8025.0
4366315,4366315,2021-04-07 15:40:00.309663+00:00,x,y,2021-04-15 13:30:00+00:00,2021-04-15 15:30:00+00:00,alpha,True,35.0,1,a-5,4366315,8605.0
5989386,5989386,2021-05-02 05:57:44.601774+00:00,x,y,2021-05-31 17:00:00+00:00,2021-05-31 18:59:00+00:00,gamma,True,20.0,1,c-6,5989386,8650.0
1537864,1537864,2021-02-11 12:00:40.444958+00:00,x,y,2021-03-12 13:30:00+00:00,2021-03-12 15:40:00+00:00,alpha,True,0.0,0,a-5,1537864,8739.0
8597031,8597031,2021-06-03 12:50:09.673372+00:00,x,y,2021-07-21 05:00:00+00:00,2021-07-21 07:00:00+00:00,gamma,True,20.0,2,c-2,8597031,11900.0
1063901,1063901,2021-01-30 16:45:38.430402+00:00,x,y,2021-02-04 17:00:00+00:00,2021-02-04 18:59:00+00:00,gamma,True,0.0,0,c-6,1063901,8525.0
9644648,9644648,2021-06-13 06:58:41.220226+00:00,x,y,2021-06-14 14:00:00+00:00,2021-06-14 16:00:00+00:00,gamma,True,20.0,2,c-4,9644648,7900.0
18726800,18726800,2021-08-12 17:25:22.884081+00:00,x,y,2021-08-14 05:00:00+00:00,2021-08-14 06:55:00+00:00,beta,True,40.0,0,b-1,18726800,11870.0
7096609,7096609,2021-05-18 07:53:06.080462+00:00,x,y,2021-06-02 11:00:00+00:00,2021-06-02 13:00:00+00:00,gamma,True,20.0,1,c-4,7096609,7390.0
17244685,17244685,2021-08-05 14:22:39.027606+00:00,x,y,2021-08-20 10:00:00+00:00,2021-08-20 12:00:00+00:00,gamma,True,20.0,2,c-2,17244685,9750.0
11581641,11581641,2021-06-28 05:52:24.501166+00:00,x,y,2021-07-08 13:00:00+00:00,2021-07-08 15:00:00+00:00,alpha,True,35.0,1,a-9,11581641,8800.0
2702873,2702873,2021-03-06 06:17:48.868453+00:00,x,y,2021-03-23 11:00:00+00:00,2021-03-23 12:55:00+00:00,beta,True,20.0,0,b-69,2702873,7236.0
21665473,21665473,2021-08-31 06:52:54.349246+00:00,x,y,2021-09-08 17:05:00+00:00,2021-09-08 19:05:00+00:00,omega,True,20.0,1,d-5,21665473,6398.0
11699948,11699948,2021-06-28 18:32:44.994575+00:00,x,y,2021-07-11 09:45:00+00:00,2021-07-11 11:45:00+00:00,gamma,True,20.0,2,c-2,11699948,11900.0
2903382,2903382,2021-03-09 13:10:56.822657+00:00,x,y,2021-03-26 14:00:00+00:00,2021-03-26 15:55:00+00:00,beta,True,40.0,0,b-9,2903382,7863.0
17908366,17908366,2021-08-09 09:12:12.262574+00:00,x,y,2021-08-19 10:00:00+00:00,2021-08-19 12:00:00+00:00,alpha,True,15.0,1,a-7,17908366,8300.0
19727617,19727617,2021-08-18 03:52:28.156168+00:00,x,y,2021-08-18 10:00:00+00:00,2021-08-18 12:00:00+00:00,alpha,True,20.0,1,a-7,19727617,17745.0
21006002,21006002,2021-08-26 02:41:15.846624+00:00,x,y,2021-08-30 07:00:00+00:00,2021-08-30 09:00:00+00:00,alpha,True,20.0,1,a-5,21006002,10545.0
16032223,16032223,2021-07-26 15:57:00.689078+00:00,x,y,2021-08-05 17:00:00+00:00,2021-08-05 18:59:00+00:00,gamma,True,20.0,2,c-6,16032223,9525.0
13379523,13379523,2021-07-07 18:28:58.550194+00:00,x,y,2021-07-18 14:00:00+00:00,2021-07-18 16:00:00+00:00,gamma,True,20.0,1,c-4,13379523,14065.0
3043358,3043358,2021-03-11 11:27:30.671867+00:00,x,y,2021-04-13 14:00:00+00:00,2021-04-13 15:55:00+00:00,beta,True,20.0,0,b-9,3043358,9051.0
14386117,14386117,2021-07-14 08:38:55.076416+00:00,x,y,2021-07-14 17:00:00+00:00,2021-07-14 18:59:00+00:00,gamma,True,20.0,2,c-6,14386117,17090.0
5014337,5014337,2021-04-20 15:08:57.149279+00:00,x,y,2021-05-18 05:00:00+00:00,2021-05-18 06:55:00+00:00,beta,True,20.0,0,b-1,5014337,7392.0
18316979,18316979,2021-08-10 20:39:00.288610+00:00,x,y,2021-08-20 10:00:00+00:00,2021-08-20 12:00:00+00:00,gamma,True,20.0,2,c-2,18316979,10280.0
10207140,10207140,2021-06-17 11:05:34.046741+00:00,x,y,2021-07-06 04:00:00+00:00,2021-07-06 06:00:00+00:00,alpha,True,35.0,1,a-1,10207140,7124.0
9521733,9521733,2021-06-12 09:46:47.949390+00:00,x,y,2021-07-01 10:00:00+00:00,2021-07-01 12:00:00+00:00,alpha,True,15.0,1,a-7,9521733,6531.0
6570142,6570142,2021-05-10 17:02:59.995276+00:00,x,y,2021-05-29 16:00:00+00:00,2021-05-29 18:00:00+00:00,alpha,True,35.0,1,a-7,6570142,6995.0
11997904,11997904,2021-06-30 14:08:21.752463+00:00,x,y,2021-07-06 13:00:00+00:00,2021-07-06 15:00:00+00:00,alpha,True,15.0,1,a-9,11997904,7900.0
3360730,3360730,2021-03-16 10:17:17.346827+00:00,x,y,2021-03-26 11:00:00+00:00,2021-03-26 13:00:00+00:00,gamma,True,20.0,2,c-4,3360730,11300.0
21642513,21642513,2021-08-31 00:29:41.506846+00:00,x,y,2021-09-02 10:00:00+00:00,2021-09-02 12:00:00+00:00,alpha,True,20.0,1,a-7,21642513,7524.0
11109653,11109653,2021-06-24 17:44:55.077561+00:00,x,y,2021-07-04 07:05:00+00:00,2021-07-04 09:00:00+00:00,alpha,True,15.0,1,a-5,11109653,9497.0
18123761,18123761,2021-08-10 07:13:27.292172+00:00,x,y,2021-08-15 07:00:00+00:00,2021-08-15 09:00:00+00:00,alpha,True,20.0,1,a-5,18123761,8381.0
19027960,19027960,2021-08-14 08:25:53.383995+00:00,x,y,2021-08-28 10:00:00+00:00,2021-08-28 12:00:00+00:00,alpha,True,20.0,1,a-7,19027960,8381.0
18310394,18310394,2021-08-10 20:20:46.547536+00:00,x,y,2021-08-21 13:00:00+00:00,2021-08-21 15:00:00+00:00,alpha,True,15.0,1,a-9,18310394,12945.0
3742806,3742806,2021-03-23 20:29:10.589673+00:00,x,y,2021-03-24 14:00:00+00:00,2021-03-24 15:55:00+00:00,beta,True,40.0,0,b-9,3742806,17196.0
1553403,1553403,2021-02-11 18:53:16.584128+00:00,x,y,2021-03-08 11:00:00+00:00,2021-03-08 13:00:00+00:00,gamma,True,0.0,0,c-4,1553403,9030.0
9848774,9848774,2021-06-14 12:47:17.638122+00:00,x,y,2021-07-21 14:00:00+00:00,2021-07-21 16:00:00+00:00,gamma,True,20.0,2,c-4,9848774,7900.0
9484150,9484150,2021-06-12 05:48:45.408848+00:00,x,y,2021-06-21 04:00:00+00:00,2021-06-21 06:00:00+00:00,alpha,True,15.0,1,a-1,9484150,6531.0
15265794,15265794,2021-07-21 00:18:50.521021+00:00,x,y,2021-08-02 04:00:00+00:00,2021-08-02 06:00:00+00:00,alpha,True,35.0,1,a-1,15265794,14645.0
3607321,3607321,2021-03-20 19:08:31.689659+00:00,x,y,2021-03-30 11:00:00+00:00,2021-03-30 13:00:00+00:00,gamma,True,20.0,1,c-4,3607321,9800.0
4541011,4541011,2021-04-12 13:18:47.664303+00:00,x,y,2021-06-15 17:00:00+00:00,2021-06-15 18:59:00+00:00,gamma,True,20.0,2,c-6,4541011,9650.0
12038304,12038304,2021-06-30 18:03:46.967149+00:00,x,y,2021-07-14 14:00:00+00:00,2021-07-14 16:00:00+00:00,gamma,True,20.0,1,c-4,12038304,11800.0
3549545,3549545,2021-03-19 16:48:08.783521+00:00,x,y,2021-03-26 11:00:00+00:00,2021-03-26 13:00:00+00:00,gamma,True,20.0,1,c-4,3549545,9800.0
2676215,2676215,2021-03-05 16:04:51.064257+00:00,x,y,2021-03-11 15:30:00+00:00,2021-03-11 17:30:00+00:00,alpha,True,35.0,1,a-7,2676215,8027.0
6091881,6091881,2021-05-03 16:46:35.397146+00:00,x,y,2021-06-23 17:00:00+00:00,2021-06-23 18:59:00+00:00,gamma,True,20.0,1,c-6,6091881,9655.0
5559672,5559672,2021-04-26 04:46:01.989750+00:00,x,y,2021-05-30 11:00:00+00:00,2021-05-30 13:00:00+00:00,gamma,True,20.0,2,c-4,5559672,9145.0
743788,743788,2021-01-22 08:22:54.547939+00:00,x,y,2021-01-30 14:00:00+00:00,2021-01-30 15:55:00+00:00,beta,True,20.0,0,b-9,743788,8707.0
706057,706057,2021-01-21 08:20:02.938662+00:00,x,y,2021-01-31 11:00:00+00:00,2021-01-31 13:00:00+00:00,gamma,True,32.0,1,c-4,706057,9150.0
5166325,5166325,2021-04-21 20:05:28.175944+00:00,x,y,2021-05-20 05:00:00+00:00,2021-05-20 07:00:00+00:00,gamma,True,20.0,2,c-2,5166325,9145.0
18439646,18439646,2021-08-11 10:46:14.050159+00:00,x,y,2021-09-25 13:00:00+00:00,2021-09-25 15:00:00+00:00,alpha,True,20.0,1,a-9,18439646,8381.0
5253514,5253514,2021-04-22 15:46:04.819663+00:00,x,y,2021-05-19 15:30:00+00:00,2021-05-19 17:30:00+00:00,alpha,True,35.0,1,a-7,5253514,8290.0
18188158,18188158,2021-08-10 12:14:07.215336+00:00,x,y,2021-10-14 17:00:00+00:00,2021-10-14 18:59:00+00:00,gamma,True,20.0,2,c-6,18188158,13560.0
6617563,6617563,2021-05-11 10:46:00.223482+00:00,x,y,2021-05-22 05:00:00+00:00,2021-05-22 07:00:00+00:00,gamma,True,20.0,2,c-2,6617563,8390.0
2670187,2670187,2021-03-05 14:34:35.873434+00:00,x,y,2021-03-26 05:00:00+00:00,2021-03-26 06:55:00+00:00,beta,True,20.0,0,b-1,2670187,6902.0
19331809,19331809,2021-08-15 20:27:30.269669+00:00,x,y,2021-08-30 10:00:00+00:00,2021-08-30 12:00:00+00:00,gamma,True,20.0,1,c-2,19331809,7765.0
21146519,21146519,2021-08-27 01:27:37.784851+00:00,x,y,2021-08-29 14:00:00+00:00,2021-08-29 16:00:00+00:00,gamma,True,20.0,1,c-4,21146519,30200.0
1769271,1769271,2021-02-16 13:10:27.378585+00:00,x,y,2021-03-13 13:30:00+00:00,2021-03-13 15:40:00+00:00,alpha,True,35.0,1,a-5,1769271,12500.0
21535144,21535144,2021-08-30 06:25:59.118205+00:00,x,y,2021-09-03 05:00:00+00:00,2021-09-03 06:55:00+00:00,beta,True,20.0,0,b-1,21535144,7300.0
842907,842907,2021-01-25 03:56:41.376142+00:00,x,y,2021-01-27 16:00:00+00:00,2021-01-27 18:10:00+00:00,alpha,True,20.0,1,a-7,842907,10227.0
6698184,6698184,2021-05-12 19:03:08.983906+00:00,x,y,2021-05-14 14:00:00+00:00,2021-05-14 15:55:00+00:00,beta,True,20.0,0,b-9,6698184,6744.0
17624073,17624073,2021-08-07 20:11:17.482582+00:00,x,y,2021-08-12 04:00:00+00:00,2021-08-12 06:00:00+00:00,alpha,True,20.0,1,a-1,17624073,6785.0
9102350,9102350,2021-06-08 12:57:36.224379+00:00,x,y,2021-06-15 13:00:00+00:00,2021-06-15 15:00:00+00:00,alpha,True,35.0,1,a-9,9102350,9707.0
20662888,20662888,2021-08-23 17:39:49.080449+00:00,x,y,2021-09-12 10:35:00+00:00,2021-09-12 12:35:00+00:00,omega,True,20.0,1,d-3,20662888,7950.0
6132036,6132036,2021-05-04 07:44:27.624780+00:00,x,y,2021-05-16 13:30:00+00:00,2021-05-16 15:30:00+00:00,alpha,True,15.0,1,a-5,6132036,8132.0
97285,97285,2021-01-03 08:13:01.617461+00:00,x,y,2021-02-20 11:00:00+00:00,2021-02-20 13:00:00+00:00,gamma,True,32.0,2,c-4,97285,10400.0
20825209,20825209,2021-08-24 18:30:34.863220+00:00,x,y,2021-09-03 05:00:00+00:00,2021-09-03 06:55:00+00:00,beta,True,20.0,0,b-1,20825209,7230.0
4489156,4489156,2021-04-10 21:54:42.024537+00:00,x,y,2021-04-11 13:30:00+00:00,2021-04-11 15:30:00+00:00,alpha,True,35.0,1,a-5,4489156,10442.0
18050713,18050713,2021-08-09 19:57:06.743881+00:00,x,y,2021-08-21 17:00:00+00:00,2021-08-21 18:59:00+00:00,gamma,True,20.0,1,c-6,18050713,10040.0
6142016,6142016,2021-05-04 10:19:29.714526+00:00,x,y,2021-07-30 05:00:00+00:00,2021-07-30 06:55:00+00:00,beta,True,20.0,0,b-1,6142016,6776.0
9344354,9344354,2021-06-10 19:32:33.295367+00:00,x,y,2021-06-25 13:30:00+00:00,2021-06-25 15:30:00+00:00,alpha,True,15.0,1,a-9,9344354,13592.0
2638626,2638626,2021-03-05 05:59:12.124034+00:00,x,y,2021-03-07 11:00:00+00:00,2021-03-07 13:00:00+00:00,gamma,True,20.0,1,c-4,2638626,11670.0
7770333,7770333,2021-05-26 03:10:43.516316+00:00,x,y,2021-06-01 17:00:00+00:00,2021-06-01 18:59:00+00:00,gamma,True,20.0,1,c-6,7770333,8025.0
6100464,6100464,2021-05-03 19:02:29.750944+00:00,x,y,2021-05-24 17:00:00+00:00,2021-05-24 18:59:00+00:00,gamma,True,20.0,1,c-6,6100464,8650.0
7881827,7881827,2021-05-27 15:36:15.690065+00:00,x,y,2021-06-02 05:00:00+00:00,2021-06-02 07:00:00+00:00,alpha,True,35.0,1,a-1,7881827,7520.0
12738215,12738215,2021-07-04 13:00:48.021219+00:00,x,y,2021-08-03 09:45:00+00:00,2021-08-03 11:45:00+00:00,gamma,True,20.0,1,c-2,12738215,10285.0
12181134,12181134,2021-07-01 14:08:46.026641+00:00,x,y,2021-07-08 09:45:00+00:00,2021-07-08 11:45:00+00:00,gamma,True,20.0,1,c-2,12181134,10900.0
3260933,3260933,2021-03-14 17:08:46.682456+00:00,x,y,2021-03-18 11:00:00+00:00,2021-03-18 13:00:00+00:00,gamma,True,20.0,1,c-4,3260933,9800.0
5412199,5412199,2021-04-24 09:08:41.346274+00:00,x,y,2021-05-13 05:00:00+00:00,2021-05-13 07:00:00+00:00,alpha,True,35.0,1,a-1,5412199,8290.0
12955382,12955382,2021-07-05 14:40:17.188431+00:00,x,y,2021-07-21 14:00:00+00:00,2021-07-21 16:00:00+00:00,gamma,True,20.0,1,c-4,12955382,10285.0
21395967,21395967,2021-08-28 20:51:17.248069+00:00,x,y,2021-08-30 07:00:00+00:00,2021-08-30 09:00:00+00:00,alpha,True,20.0,1,a-5,21395967,10545.0
20955396,20955396,2021-08-25 16:36:32.541327+00:00,x,y,2021-08-30 10:00:00+00:00,2021-08-30 12:00:00+00:00,gamma,True,20.0,2,c-2,20955396,10785.0
1119108,1119108,2021-02-01 05:25:45.769301+00:00,x,y,2021-02-21 11:00:00+00:00,2021-02-21 13:00:00+00:00,gamma,True,32.0,1,c-4,1119108,9150.0
15068022,15068022,2021-07-19 09:53:10.794458+00:00,x,y,2021-07-23 11:00:00+00:00,2021-07-23 12:55:00+00:00,beta,True,40.0,0,b-69,15068022,15390.0
9911965,9911965,2021-06-14 20:45:36.891191+00:00,x,y,2021-07-25 16:00:00+00:00,2021-07-25 18:00:00+00:00,alpha,True,35.0,1,a-23,9911965,7900.0
10372243,10372243,2021-06-18 18:51:09.936222+00:00,x,y,2021-07-05 10:00:00+00:00,2021-07-05 12:00:00+00:00,alpha,True,35.0,1,a-7,10372243,7124.0
9630881,9630881,2021-06-13 04:34:06.989677+00:00,x,y,2021-07-08 07:00:00+00:00,2021-07-08 09:00:00+00:00,alpha,True,35.0,1,a-5,9630881,7124.0
11366312,11366312,2021-06-26 14:50:16.597651+00:00,x,y,2021-09-07 16:00:00+00:00,2021-09-07 18:00:00+00:00,alpha,True,15.0,1,a-23,11366312,6531.0
10269176,10269176,2021-06-17 21:37:51.099205+00:00,x,y,2021-06-19 09:45:00+00:00,2021-06-19 11:45:00+00:00,gamma,True,20.0,1,c-2,10269176,6620.0
7370163,7370163,2021-05-21 09:19:38.036836+00:00,x,y,2021-06-02 05:00:00+00:00,2021-06-02 07:00:00+00:00,alpha,True,15.0,1,a-1,7370163,7124.0
13782522,13782522,2021-07-10 10:17:08.330625+00:00,x,y,2021-07-20 14:00:00+00:00,2021-07-20 16:00:00+00:00,gamma,True,20.0,2,c-4,13782522,8765.0
17898364,17898364,2021-08-09 08:12:13.545532+00:00,x,y,2021-08-20 10:35:00+00:00,2021-08-20 12:35:00+00:00,omega,True,20.0,1,d-3,17898364,9000.0
13320238,13320238,2021-07-07 12:49:05.803779+00:00,x,y,2021-07-23 05:00:00+00:00,2021-07-23 06:55:00+00:00,beta,True,40.0,0,b-1,13320238,9100.0
4831878,4831878,2021-04-19 12:37:07.342367+00:00,x,y,2021-04-24 05:00:00+00:00,2021-04-24 07:00:00+00:00,gamma,True,0.0,0,c-2,4831878,7065.0
12661234,12661234,2021-07-04 06:09:52.569328+00:00,x,y,2021-07-08 10:00:00+00:00,2021-07-08 12:00:00+00:00,alpha,True,15.0,1,a-7,12661234,11245.0
21753486,21753486,2021-08-31 18:35:13.682547+00:00,x,y,2021-09-28 11:00:00+00:00,2021-09-28 13:00:00+00:00,gamma,True,20.0,1,c-4,21753486,5870.0
1402192,1402192,2021-02-08 04:26:42.985746+00:00,x,y,2021-02-10 11:00:00+00:00,2021-02-10 13:00:00+00:00,gamma,True,32.0,1,c-4,1402192,8650.0
3982870,3982870,2021-03-28 18:49:56.638173+00:00,x,y,2021-03-29 15:30:00+00:00,2021-03-29 17:30:00+00:00,alpha,True,35.0,1,a-7,3982870,10799.0
19898562,19898562,2021-08-18 22:26:20.179651+00:00,x,y,2021-08-19 13:00:00+00:00,2021-08-19 15:00:00+00:00,alpha,True,15.0,1,a-9,19898562,18945.0
3330951,3330951,2021-03-15 19:20:56.669713+00:00,x,y,2021-03-22 05:00:00+00:00,2021-03-22 07:00:00+00:00,alpha,True,35.0,1,a-1,3330951,10799.0
13471965,13471965,2021-07-08 10:32:03.081227+00:00,x,y,2021-08-31 17:00:00+00:00,2021-08-31 18:59:00+00:00,gamma,True,20.0,2,c-6,13471965,11285.0
15652052,15652052,2021-07-23 22:16:25.874153+00:00,x,y,2021-08-05 13:00:00+00:00,2021-08-05 15:00:00+00:00,alpha,True,35.0,1,a-9,15652052,10545.0
15388643,15388643,2021-07-22 07:45:40.929129+00:00,x,y,2021-08-10 14:00:00+00:00,2021-08-10 16:00:00+00:00,gamma,True,20.0,1,c-4,15388643,9280.0
1965450,1965450,2021-02-21 07:35:56.657155+00:00,x,y,2021-03-21 05:00:00+00:00,2021-03-21 06:55:00+00:00,beta,True,20.0,0,b-1,1965450,11504.0
1709860,1709860,2021-02-15 10:00:07.203144+00:00,x,y,2021-02-25 05:00:00+00:00,2021-02-25 07:00:00+00:00,gamma,True,20.0,1,c-2,1709860,12500.0
6620541,6620541,2021-05-11 11:40:11.157206+00:00,x,y,2021-05-12 05:00:00+00:00,2021-05-12 07:00:00+00:00,alpha,True,15.0,1,a-1,6620541,5495.0
21146062,21146062,2021-08-27 01:11:30.674636+00:00,x,y,2021-09-09 17:05:00+00:00,2021-09-09 19:05:00+00:00,omega,True,20.0,1,d-5,21146062,7950.0
11023685,11023685,2021-06-24 06:31:23.904635+00:00,x,y,2021-07-17 17:00:00+00:00,2021-07-17 18:59:00+00:00,gamma,True,20.0,2,c-6,11023685,7900.0
10668106,10668106,2021-06-21 09:38:52.088465+00:00,x,y,2021-07-07 17:00:00+00:00,2021-07-07 18:59:00+00:00,gamma,True,20.0,2,c-6,10668106,7620.0
8608744,8608744,2021-06-03 14:41:14.362198+00:00,x,y,2021-06-09 05:00:00+00:00,2021-06-09 07:00:00+00:00,gamma,True,20.0,2,c-2,8608744,11900.0
8368629,8368629,2021-06-01 12:01:00.313018+00:00,x,y,2021-06-13 05:00:00+00:00,2021-06-13 07:00:00+00:00,gamma,True,20.0,2,c-2,8368629,11900.0
3780988,3780988,2021-03-24 16:34:21.018786+00:00,x,y,2021-03-29 15:30:00+00:00,2021-03-29 17:30:00+00:00,alpha,True,35.0,1,a-7,3780988,10799.0
8428955,8428955,2021-06-01 22:12:53.814458+00:00,x,y,2021-06-26 10:00:00+00:00,2021-06-26 12:00:00+00:00,alpha,True,15.0,1,a-7,8428955,9403.0
5872623,5872623,2021-04-30 13:59:05.066427+00:00,x,y,2021-05-03 05:00:00+00:00,2021-05-03 07:00:00+00:00,gamma,True,20.0,1,c-2,5872623,7390.0
6419906,6419906,2021-05-08 14:08:05.698389+00:00,x,y,2021-05-19 10:00:00+00:00,2021-05-19 12:00:00+00:00,alpha,True,15.0,1,a-9,6419906,5495.0
15040583,15040583,2021-07-19 05:43:27.067849+00:00,x,y,2021-08-13 17:00:00+00:00,2021-08-13 18:59:00+00:00,gamma,True,20.0,2,c-6,15040583,13560.0
9162799,9162799,2021-06-09 05:06:30.597401+00:00,x,y,2021-06-14 05:00:00+00:00,2021-06-14 07:00:00+00:00,gamma,True,20.0,1,c-2,9162799,10900.0
6462607,6462607,2021-05-09 06:57:35.559514+00:00,x,y,2021-05-09 13:30:00+00:00,2021-05-09 15:30:00+00:00,alpha,True,15.0,1,a-5,6462607,5495.0
15024231,15024231,2021-07-18 22:52:10.465748+00:00,x,y,2021-08-16 14:00:00+00:00,2021-08-16 15:55:00+00:00,beta,True,20.0,0,b-9,15024231,6440.0
15322489,15322489,2021-07-21 15:36:36.905612+00:00,x,y,2021-08-01 13:00:00+00:00,2021-08-01 15:00:00+00:00,alpha,True,15.0,1,a-9,15322489,18945.0
20031012,20031012,2021-08-19 17:30:45.790763+00:00,x,y,2021-08-26 10:00:00+00:00,2021-08-26 12:00:00+00:00,gamma,True,20.0,1,c-2,20031012,7245.0
16740935,16740935,2021-08-01 09:20:15.126718+00:00,x,y,2021-09-04 13:00:00+00:00,2021-09-04 15:00:00+00:00,alpha,True,15.0,1,a-9,16740935,9045.0
9589993,9589993,2021-06-12 17:58:53.751954+00:00,x,y,2021-07-10 16:00:00+00:00,2021-07-10 18:00:00+00:00,alpha,True,35.0,1,a-23,9589993,7150.0
5921520,5921520,2021-05-01 07:07:08.034362+00:00,x,y,2021-05-04 17:00:00+00:00,2021-05-04 18:59:00+00:00,gamma,True,20.0,1,c-6,5921520,7390.0
14141918,14141918,2021-07-12 16:00:56.192723+00:00,x,y,2021-07-28 09:45:00+00:00,2021-07-28 11:45:00+00:00,gamma,True,20.0,1,c-2,14141918,10285.0
68478,68478,2021-01-02 10:32:57.665532+00:00,x,y,2021-01-15 05:00:00+00:00,2021-01-15 07:00:00+00:00,gamma,True,32.0,2,c-2,68478,9645.0
13054210,13054210,2021-07-06 05:40:23.183744+00:00,x,y,2021-07-12 10:00:00+00:00,2021-07-12 12:00:00+00:00,alpha,True,15.0,1,a-7,13054210,11245.0
12979698,12979698,2021-07-05 17:05:31.912400+00:00,x,y,2021-07-13 14:00:00+00:00,2021-07-13 16:00:00+00:00,gamma,True,20.0,2,c-4,12979698,12545.0
20073775,20073775,2021-08-19 23:53:38.674526+00:00,x,y,2021-08-22 10:35:00+00:00,2021-08-22 12:35:00+00:00,omega,True,20.0,1,d-3,20073775,30000.0
10600652,10600652,2021-06-20 17:48:01.804526+00:00,x,y,2021-06-27 16:00:00+00:00,2021-06-27 18:00:00+00:00,alpha,True,35.0,1,a-23,10600652,13277.0
21266149,21266149,2021-08-27 20:15:36.520846+00:00,x,y,2021-09-28 05:30:00+00:00,2021-09-28 07:30:00+00:00,gamma,True,20.0,2,c-2,21266149,7870.0
5395954,5395954,2021-04-24 04:50:17.750724+00:00,x,y,2021-05-17 11:00:00+00:00,2021-05-17 13:00:00+00:00,gamma,True,20.0,2,c-4,5395954,8640.0
120086,120086,2021-01-03 19:58:21.262151+00:00,x,y,2021-01-07 05:00:00+00:00,2021-01-07 07:00:00+00:00,gamma,True,32.0,2,c-2,120086,10400.0
13415948,13415948,2021-07-08 03:23:28.041340+00:00,x,y,2021-07-20 14:00:00+00:00,2021-07-20 16:00:00+00:00,gamma,True,20.0,1,c-4,13415948,10285.0
5026304,5026304,2021-04-20 16:47:37.424862+00:00,x,y,2021-05-10 05:00:00+00:00,2021-05-10 06:55:00+00:00,beta,True,40.0,0,b-1,5026304,9977.0
13442360,13442360,2021-07-08 07:23:07.765918+00:00,x,y,2021-07-21 07:00:00+00:00,2021-07-21 09:00:00+00:00,alpha,True,15.0,1,a-5,13442360,9045.0
329534,329534,2021-01-10 05:12:21.267383+00:00,x,y,2021-01-15 13:00:00+00:00,2021-01-15 15:00:00+00:00,alpha,True,20.0,1,a-5,329534,10227.0
10442234,10442234,2021-06-19 11:07:45.893954+00:00,x,y,2021-06-25 07:00:00+00:00,2021-06-25 09:00:00+00:00,alpha,True,35.0,1,a-5,10442234,7124.0
10480891,10480891,2021-06-19 17:26:04.609596+00:00,x,y,2021-06-28 16:00:00+00:00,2021-06-28 18:00:00+00:00,alpha,True,35.0,1,a-23,10480891,7124.0
16816162,16816162,2021-08-01 22:04:20.168648+00:00,x,y,2021-08-02 07:00:00+00:00,2021-08-02 09:00:00+00:00,alpha,True,15.0,1,a-5,16816162,9045.0
13492775,13492775,2021-07-08 12:58:53.758575+00:00,x,y,2021-07-20 17:00:00+00:00,2021-07-20 18:59:00+00:00,gamma,True,20.0,2,c-6,13492775,8765.0
16685952,16685952,2021-07-31 18:57:24.248620+00:00,x,y,2021-08-01 07:00:00+00:00,2021-08-01 09:00:00+00:00,alpha,True,15.0,1,a-5,16685952,7524.0
16635224,16635224,2021-07-31 10:40:27.991550+00:00,x,y,2021-08-05 10:00:00+00:00,2021-08-05 12:00:00+00:00,gamma,True,20.0,1,c-2,16635224,7765.0
20707150,20707150,2021-08-24 03:27:44.449464+00:00,x,y,2021-08-27 16:00:00+00:00,2021-08-27 18:00:00+00:00,alpha,True,20.0,1,a-23,20707150,10545.0
8772857,8772857,2021-06-05 05:56:37.581811+00:00,x,y,2021-06-27 07:01:00+00:00,2021-06-27 09:00:00+00:00,alpha,True,35.0,1,a-5,8772857,9707.0
2887635,2887635,2021-03-09 08:39:49.763248+00:00,x,y,2021-03-14 17:00:00+00:00,2021-03-14 18:59:00+00:00,gamma,True,20.0,2,c-6,2887635,9140.0
11855472,11855472,2021-06-29 17:03:29.303112+00:00,x,y,2021-07-19 10:35:00+00:00,2021-07-19 12:35:00+00:00,gamma,True,20.0,1,c-2,11855472,7500.0
20648540,20648540,2021-08-23 16:05:07.123444+00:00,x,y,2021-09-07 07:00:00+00:00,2021-09-07 09:00:00+00:00,alpha,True,20.0,1,a-5,20648540,7524.0
19484199,19484199,2021-08-16 17:43:19.039813+00:00,x,y,2021-09-01 13:00:00+00:00,2021-09-01 15:00:00+00:00,alpha,True,20.0,1,a-9,19484199,7524.0
9932669,9932669,2021-06-15 05:33:30.982668+00:00,x,y,2021-09-07 07:00:00+00:00,2021-09-07 09:00:00+00:00,alpha,True,15.0,1,a-5,9932669,6850.0
8848581,8848581,2021-06-05 20:51:35.628661+00:00,x,y,2021-06-21 13:00:00+00:00,2021-06-21 15:00:00+00:00,alpha,True,35.0,1,a-9,8848581,9707.0
18116869,18116869,2021-08-10 06:39:42.314683+00:00,x,y,2021-08-29 14:00:00+00:00,2021-08-29 15:55:00+00:00,beta,True,40.0,0,b-9,18116869,11170.0
15011996,15011996,2021-07-18 19:55:43.978047+00:00,x,y,2021-08-08 14:00:00+00:00,2021-08-08 16:00:00+00:00,gamma,True,20.0,1,c-4,15011996,9530.0
